"text","twitterUrl","tweet_id","cleaned_text","sentiment"
" can’t believe billy the kid rode that bomber at ascot and missed ! great kid bright future 💪🏽💪🏽 ","https://twitter.com/barshoelife/status/1803157213050998942",2207," can’t believe billy kid rode bomber ascot missed great kid bright future 💪🏽💪🏽 ",2
"@AlexAlmeida2020 Will be interesting to find out more details - was this akin to the plot or more of a strategic shift to capitalize on political conflict in the U.S. /11 unified the country. An attack at this time is likely to do the opp","https://twitter.com/Stateofnature22/status/1802938023526686834",2208,"alexalmeida will interesting find details akin plot strategic shift capitalize political conflict us unified country attack time likely opp",0
"@Four____under @toomuchpete @MattZeitlin Well take our shoes off at the airport for a failed so probably SHOULD look harder at preventing 40,000+ car deaths per year.","https://twitter.com/supremeMilo/status/1802764142731800936",2209,"fourunder toomuchpete mattzeitlin well take shoes airport failed probably look harder preventing car deaths per year",-3
"@jkempcpa Shoe bomber: all passengers arriving safely","https://twitter.com/JoeReynolds2020/status/1764788037874053408",2210,"jkempcpa shoe bomber passengers arriving safely",1
"@jkempcpa @Unbeholden14 Shoe bomber: ‘Hey, everyone arrived safely.’","https://twitter.com/JoeReynolds2020/status/1762990274987319737",2211,"jkempcpa unbeholden shoe bomber ‘hey everyone arrived safely’",1
"Vapor trail from @BahlsArmy on the Utica clap bomber @UticaComets Nice to see some life. Everyone who took a 💩 on Ruffinator’s line combos doesn’t know shit about hockey. You’re all looking for skill guys being grouped together vs line balance. @NJDevils #NJDevils","https://twitter.com/SteinPumpNJ/status/1762704787919753229",2212,"vapor trail bahlsarmy utica clap bomber uticacomets nice see life everyone took 💩 ruffinator’s line combos doesn’t know shit hockey ’re looking skill guys grouped together vs line balance njdevils njdevils",-1
"Did know the is the reason why take our shoes off at TSA?","https://twitter.com/ItsWubsky/status/1762179254345994545",2213," know reason take shoes tsa",NA
"@mattklewis ‘The didn’t actually succeed. I mean, wasn’t well planned. And all the passengers landed safely. So.’","https://twitter.com/JoeReynolds2020/status/1759944430474178950",2214,"mattklewis ‘ didn’t actually succeed mean wasn’t well planned passengers landed safely ’",1
"@Wowbagger74 @merryterry1 @Cagedbeing1 @imjdsharp @DonaldJTrumpJr /That ""US citizen"" joined Al Queda & was a participant in plotting the attempted who tried to blow up a plane by igniting a bomb in his shoe. He was placed on the ","https://twitter.com/AustenMusil/status/1755028624313397590",2215,"wowbagger merryterry cagedbeing imjdsharp donaldjtrumpjr us citizen joined al queda participant plotting attempted tried blow plane igniting bomb shoe placed ",-1
"@ImtiazMadmood @Thakurbhagats When I was in the Navy had the in our brig.","https://twitter.com/JPeavler84488/status/1744699638832091139",2216,"imtiazmadmood thakurbhagats navy brig",NA
"@libsoftiktok @TSA @Delta Christmas Day marks the 14th anniversary of the Islamic militant underwear bomber trying to blow up a Detroit bound plane- Last week was the anniversary of Islamic militant Richard Reid becoming the on a transatlantic","https://twitter.com/RealNewYorker2/status/1739667095355363660",2217,"libsoftiktok tsa delta christmas day marks th anniversary islamic militant underwear bomber trying blow detroit bound plane last week anniversary islamic militant richard reid becoming transatlantic",NA
"@ChaskelBennett Correct- last week was the anniversary of Richard Reid, the Islamic “” trying to take down a plane - this week is the anniversary of the Al-Qaeda underwear bomber - the martyr culture enjoys a quick ending.","https://twitter.com/RealNewYorker2/status/1739432547606818995",2218,"chaskelbennett correct last week anniversary richard reid islamic “” trying take plane week anniversary alqaeda underwear bomber martyr culture enjoys quick ending",2
"@DrLoupis Today is the 22nd anniversary of Islam convert Richard Reid, the , trying to take down a plane with a shoe bomb. Since then, for 22 years, ’ve been removing our shoes to travel because of this loser and his twisted ideology. Keep bl","https://twitter.com/RealNewYorker2/status/1738376895714980096",2219,"drloupis today nd anniversary islam convert richard reid trying take plane shoe bomb since years ’ve removing shoes travel loser twisted ideology keep bl",-4
"@BeAfraid_horror It’s like if that guy had supplanted bin Laden","https://twitter.com/thebrianasman/status/1738343835976216710",2220,"beafraidhorror ’s like guy supplanted bin laden",2
"Remember this guy ? 22 years ago today Richard Reid, a prison Islam convert, became known as “The Shoe Bomber” for trying to blow up a plane heading to the USA. Now everybody on the planet needs to remove their shoes when traveling because of this loser’s insane ideology. ","https://twitter.com/RealNewYorker2/status/1738169536698867927",2221,"remember guy years ago today richard reid prison islam convert became known “ shoe bomber” trying blow plane heading usa now everybody planet needs remove shoes traveling loser’s insane ideology ",-4
"@DerekNeverFails And not having to take your shoes off because of an inept . And banning lawn jarts because one person died. But banning AR 15s because thousands died is out of the question.","https://twitter.com/GriceJanny/status/1737882166535582126",2222,"derekneverfails take shoes inept banning lawn jarts one person died banning ar s thousands died question",-6
"Sean McDermott moving his “Shoebomber Richard Reid” postgame speech back into the Drafts folder","https://twitter.com/HeyRatty/status/1734010820978217325",2223,"sean mcdermott moving “shoebomber richard reid” postgame speech back drafts folder",NA
"@Markfry809 I want to know what side the bomb was on.Has push the people in a lot inside didn’t what was going on my vision shoe the bomber north then west White House house to ten mile or going series’s distance. Vision of winged angel usin fire sword","https://twitter.com/themessagerjude/status/1732351660939161730",2224,"markfry want know side bomb onhas push people lot inside didn’t going vision shoe bomber north west white house house ten mile going series’s distance vision winged angel usin fire sword",0
"@based_seattle That is the style. Like on the flight, everyone got up and just piled on.","https://twitter.com/JustinBGalloway/status/1721727592972111920",2225,"basedseattle style like flight everyone got just piled ",2
"@e_galv Yup. They changed our behavior forever. One (whose bomb didn't even go off), and now have to take off our shoes at the airport for the rest of our days.","https://twitter.com/bourbonroad/status/1701243109185642524",2226,"egalv yup changed behavior forever one whose bomb didnt even go now take shoes airport rest days",-1
"@RepMTG You deserve to be held accountable 🐀","https://twitter.com/bobbie1525/status/1700753030662992018",2227,"repmtg deserve held accountable 🐀",NA
"@Chasingharmony1 @MelissaMbarki Ahh the old Liberal elitist paradigm! Higher education equates to higher intelligence! 🤦🏻‍♂️ A place actually reserved for the dumbest of asses! A place for the highly intelligent who must wear slip on shoes because th","https://twitter.com/Bomber_blue22/status/1689662415582236674",2228,"chasingharmony melissambarki ahh old liberal elitist paradigm higher education equates higher intelligence 🤦🏻‍♂️ place actually reserved dumbest asses place highly intelligent must wear slip shoes th",2
"My five day weekend has started. I'm going to build a new shoe rack later today. I just rolled myself a bomber of Lemon Ting. Great start.","https://twitter.com/Trevor_Adams/status/1686361169408466944",2229," five day weekend started im going build new shoe rack later today just rolled bomber lemon ting great start",3
"@AmericanAir Love Flight attendants!! 🇺🇸Attendant who thwarted blocks move from supermax prison via @MailOnline","https://twitter.com/RhondaLopezFL/status/1681386613773926400",2230,"americanair love flight attendants 🇺🇸attendant thwarted blocks move supermax prison via mailonline",-2
"@scottjohnson The underwear bomber just burned himself. Arguably more successful than the shoe guy, but need to take off my shoes and not my underpants.","https://twitter.com/CatalystPie/status/1680692438409551874",2231,"scottjohnson underwear bomber just burned arguably successful shoe guy need take shoes underpants",3
"@CFBHome 14 states. Highlights: -Being on field during The Play @ California Memorial Stadium -B2 Stealth Bomber flyover before watching Oregon upset OSU @ The Shoe -Kid yelling “You better not hurt Herschel!” in ‘81, as departed bus in Georgia. -F","https://twitter.com/gareyw321/status/1677738003857567744",2232,"cfbhome states highlights field play california memorial stadium b stealth bomber flyover watching oregon upset osu shoe kid yelling “ better hurt herschel” ‘ departed bus georgia f",-2
"@AmyFaerie5635 Thank ! You live in a beautiful city!! Went to Boston the year of the at the Boston Marathon...","https://twitter.com/KennethTysonSr1/status/1673102608603443200",2233,"amyfaerie thank live beautiful city went boston year boston marathon",5
"@TSA The attempted #ShoeBomber failed … #spoileralert . Please stop 🛑 forcing people to take off their shoes as they go through security. 💺✈️🛩🇺🇸","https://twitter.com/Darkside91/status/1672774296433745922",2234,"tsa attempted shoebomber failed … spoileralert please stop 🛑 forcing people take shoes go security 💺✈️🛩🇺🇸",-2
"Still waiting for the Jan pipe bomber ID - shoe to drop. My feeling is that they know who did . Why the secrecy?","https://twitter.com/bluedillygal/status/1663209829081534464",2235,"still waiting jan pipe bomber id shoe drop feeling know secrecy",0
